#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId - logicId - s32,battleGoalId - battleGoalId - s32,nearDist - nearDist - f32,midDist - midDist - f32,farDist - farDist - f32,OutDist - OutDist - f32,BackHomeLife_OnHitEneWal - BackHomeLife_OnHitEneWal - f32,goalID_ToCaution - goalID_ToCaution - f32,idAttackCannotMove - idAttackCannotMove - s32,goalID_toFind - goalID_toFind - f32,callHelp_ActionAnimId - callHelp_ActionAnimId - s32,callHelp_CallActionId - callHelp_CallActionId - s32,eye_dist - eye_dist - s16,ear_dist - ear_dist - s16,ear_soundcutDist - ear_soundcutDist - s16,nose_dist - nose_dist - s16,maxBackhomeDist - maxBackhomeDist - s16,backhomeDist - backhomeDist - s16,backhomeBattleDist - backhomeBattleDist - s16,nonBattleActLife - nonBattleActLife - s16,BackHome_LookTargetTime - BackHome_LookTargetTime - s16,BackHome_LookTargetDist - BackHome_LookTargetDist - s16,SightTargetForgetTime - SightTargetForgetTime - s16,SoundTargetForgetTime - SoundTargetForgetTime - s16,BattleStartDist - BattleStartDist - s16,callHelp_MyPeerId - callHelp_MyPeerId - s16,callHelp_CallPeerId - callHelp_CallPeerId - s16,targetSys_DmgEffectRate - targetSys_DmgEffectRate - s16,teamAttackEffectivity - teamAttackEffectivity - u8,eye_angX - eye_angX - u8,eye_angY - eye_angY - u8,State0 - State0 - u8,State1 - State1 - u8,callHelp_CallValidMinDistTarget - callHelp_CallValidMinDistTarget - u8,callHelp_CallValidRange - callHelp_CallValidRange - u8,callHelp_ForgetTimeByArrival - callHelp_ForgetTimeByArrival - u8,callHelp_MinWaitTime - callHelp_MinWaitTime - u8,callHelp_MaxWaitTime - callHelp_MaxWaitTime - u8,goalAction_ToCaution - goalAction_ToCaution - u8,goalAction_ToFind - goalAction_ToFind - u8,callHelp_ReplyBehaviorType - callHelp_ReplyBehaviorType - u8,disablePathMove - disablePathMove - u8,skipArrivalVisibleCheck - skipArrivalVisibleCheck - u8,thinkAttrDoAdmirer - thinkAttrDoAdmirer - u8,enableNaviFlg_Edge - enableNaviFlg_Edge - u8,enableNaviFlg_LargeSpace - enableNaviFlg_LargeSpace - u8,enableNaviFlg_Ladder - enableNaviFlg_Ladder - u8,enableNaviFlg_Hole - enableNaviFlg_Hole - u8,enableNaviFlg_Door - enableNaviFlg_Door - u8,enableNaviFlg_InSideWall - enableNaviFlg_InSideWall - u8,enableNaviFlg_EdgeOrdinary - enableNaviFlg_EdgeOrdinary - u8,enableNaviFlg_reserve0 - enableNaviFlg_reserve0 - u8,enableNaviFlagReserve - enableNaviFlagReserve - dummy8,eyeDist_ForDark - eyeDist_ForDark - s16,battleStartDist_forDark - battleStartDist_forDark - s16,eyeDist_ForPitchDark - eyeDist_ForPitchDark - s16,battleStartDist_forPitchDark - battleStartDist_forPitchDark - s16,platoonReplyTime - platoonReplyTime - f32,platoonReplyAddRandomTime - platoonReplyAddRandomTime - f32,eye_BackOffsetDist - eye_BackOffsetDist - s16,eye_BeginDist - eye_BeginDist - s16,targetArriveDist - targetArriveDist - f32,pointArriveDist - pointArriveDist - f32,changeStateAction_ToFind - changeStateAction_ToFind - u8,changeStateAction_ToCaution - changeStateAction_ToCaution - u8,changeStateAction_ToBattle - changeStateAction_ToBattle - u8,goalAction_ToDisappear - goalAction_ToDisappear - u8,disableLocalSteering - disableLocalSteering - u8,actTypeOnFailedPath - actTypeOnFailedPath - u8,interestCategory - interestCategory - u8,goalAction_ToInterest - goalAction_ToInterest - u8,Unk1 - Unk1 - s16,ear_angX - ear_angX - s16,ear_angY - ear_angY - s16,changeStateAction_ToInterest - changeStateAction_ToInterest - u8,changeStateAction_ToNormal - changeStateAction_ToNormal - u8,Unk2 - Unk2 - f32,Unk3 - Unk3 - f32,Unk4 - Unk4 - s16,Unk5 - Unk5 - u8,Unk6 - Unk6 - u8,Unk7 - Unk7 - f32,pad - pad - dummy8
11900101,,119000,119010,1.09432E-08,6.64456E-40,7.34694E-40,150,6,3600,3010,0.1,0,0,60,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7685,12850,0,16840,1,2,47,10260,6.64456E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11900102,,119000,119010,1.09432E-08,6.51852E-40,1.102036E-39,150,6,3600,3010,0.1,0,0,41,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,5140,0,16840,1,2,50,14105,6.51852E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11900200,,119000,119020,1.0436139E-14,6.57254E-40,1.928555E-39,150,6,10,3010,0.1,0,0,24,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,6425,7710,0,16840,1,2,35,7710,6.57254E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11900201,,119000,119020,5.932258E-28,6.60855E-40,1.561213E-39,150,6,10,3010,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,00-00-00,8995,7710,0,16840,1,2,45,11565,6.60855E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,3,0,0,3,1,0,150,-
11900210,,119000,119020,5.932258E-28,6.53652E-40,1.83672E-39,150,6,10,3010,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,4633,5140,0,16840,1,2,35,4623,6.53652E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11900300,,119000,119030,1.09432E-08,6.50051E-40,2.75516E-40,150,6,10,3011,0.1,0,0,180,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12816,5140,0,16840,1,2,180,12816,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11900301,,119000,119030,1.0943087E-08,6.4753E-40,9.18365E-40,150,6,10,3011,0.1,0,0,50,0,0,0,64,48,8,9,9,16,0,17174,70,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,12816,2827,0,16840,1,2,60,12816,6.4753E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11900310,,119000,119030,1.09430935E-08,6.50051E-40,9.18365E-40,150,6,10,3011,0.1,0,0,50,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,12825,5140,0,16840,1,2,55,12830,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11901300,,119000,119030,1.0943102E-08,6.53652E-40,1.561213E-39,150,6,10,3011,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,100,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5130,5140,0,16840,1,2,50,7710,6.53652E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11905000,,119000,119000,1.0943191E-08,6.50051E-40,2.75516E-40,150,6,10,3010,0.1,0,0,170,0,0,0,64,48,8,9,9,16,0,17174,170,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12816,5140,0,16840,1,2,170,12816,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11905001,,119000,119000,1.0943191E-08,6.50051E-40,7.34694E-40,150,6,10,3010,0.1,0,0,65,0,0,0,64,48,8,9,9,16,0,17174,170,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,2591,5140,0,16840,1,2,65,2591,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11905100,,119000,119010,1.09432E-08,6.50051E-40,2.75516E-40,150,6,3600,3010,0.1,0,0,180,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12816,5140,0,16840,1,2,180,12816,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11905101,,119000,119010,1.09432E-08,6.50051E-40,7.34694E-40,150,6,3600,3010,0.1,0,0,65,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,1311,5140,0,16840,1,2,65,1311,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11909000,,119000,119000,1.0943191E-08,6.50051E-40,2.75516E-40,150,6,10,3010,0.1,0,0,170,0,0,0,64,48,8,9,9,16,0,17174,170,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12816,5140,0,16840,1,2,170,12816,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11909100,,119000,119010,1.09432E-08,6.50051E-40,2.75516E-40,150,6,3600,3010,0.1,0,0,180,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12816,5140,0,16840,1,2,180,12816,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11909200,,119000,119020,5.932258E-28,6.53652E-40,9.18365E-40,150,6,10,3010,0.1,0,0,50,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,4624,7710,0,16840,1,2,50,4624,6.53652E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
11909300,,119000,119030,1.09432E-08,6.50051E-40,2.75516E-40,150,6,10,3011,0.1,0,0,180,0,0,0,64,48,8,9,9,16,0,17174,180,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12816,5140,0,16840,1,2,180,12816,6.50051E-40,1E-44,0,0,22,67,0,0,200,65,0,7,7,2,1,0,0,1,1,0,150,-
12000000,,120000,120000,9.952657E-21,3.78146E-40,6E-45,150,6,10,3002,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,25,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,0,0,0,0,0,0,150,-
12009000,,120000,120000,9.952657E-21,3.78146E-40,6E-45,150,6,10,3002,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,25,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,0,0,0,0,0,0,150,-
12100000,,121000,121000,1.387198E+22,3.85349E-40,6E-45,150,6,10,3005,0.1,0,0,40,0,0,0,64,48,8,9,9,16,0,17174,40,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12850,12850,0,16840,1,2,50,12850,3.85349E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
12100001,,121000,121000,0,0,0,150,6,10,3005,0,0,0,0,0,0,0,64,48,8,9,9,16,0,17174,0,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,3,0,0,3,2,0,150,-
12100005,,121000,121000,1.3871991E+22,3.85349E-40,6E-45,150,6,10,3005,0.1,0,0,10,0,0,0,64,48,8,9,9,16,0,17174,40,0,0,100,50,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,12850,12850,0,16840,1,2,15,12850,3.85349E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
12100010,,121000,121010,9.9526694E-21,3.78146E-40,6E-45,150,6,10,3005,0.1,0,0,40,0,0,0,9999,9999,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,0,0,0,0,0,0,150,-
12102080,,121000,121000,9.952657E-21,3.76345E-40,6E-45,150,6,10,3005,0.1,0,0,10,0,0,0,64,48,8,9,9,16,0,17174,40,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,5140,0,16840,1,2,15,5140,3.76345E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
12109000,,121000,121000,9.9526694E-21,3.78146E-40,6E-45,150,6,10,3005,0.1,0,0,40,0,0,0,64,48,8,9,9,16,0,17174,40,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,3,0,0,3,2,0,150,-
12109010,,121000,121010,9.9526694E-21,3.78146E-40,6E-45,150,6,10,3005,0.1,0,0,40,0,0,0,9999,9999,8,9,9,16,0,17174,50,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,0,0,0,0,0,0,150,-
12110000,,121100,121100,-1.7508881E-07,0,0,10,6,99999,3000,0.1,0,0,12,0,0,0,9999,9999,9999,9,9,16,0,16672,999,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,-19276,-19276,0,16840,1,2,0,0,0,0,0,0,32,65,0,0,200,65,0,0,0,2,2,0,0,2,2,0,10,-
12110001,,121100,121100,-1.7508881E-07,1.0804E-41,0,10,6,99999,3000,0.1,0,0,12,0,0,0,9999,9999,9999,9,9,16,0,16672,12,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,-19276,-19276,0,0,1,2,0,0,0,0,0,0,32,65,0,0,0,0,0,0,0,2,3,0,0,3,2,0,10,-
12111000,,121100,121100,-1.7508881E-07,0,0,10,6,99999,3000,0.1,0,0,12,0,0,0,9999,9999,9999,9,9,16,0,16672,999,0,0,100,20,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,-19276,-19276,0,16840,1,2,0,0,0,0,0,0,32,65,0,0,200,65,0,0,0,2,2,0,0,2,2,0,10,-
12111001,,121100,121100,-1.7508881E-07,1.0804E-41,0,10,6,99999,3000,0.1,0,0,12,0,0,0,9999,9999,9999,9,9,16,0,16672,12,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,-19276,-19276,0,0,1,2,0,0,0,0,0,0,32,65,0,0,0,0,0,0,0,2,3,0,0,3,2,0,10,-
12118000,,121180,121180,9.952647E-21,3.78146E-40,6E-45,10,6,99999,3000,0.1,0,0,12,0,0,0,9999,9999,9999,9,9,16,0,16672,999,0,0,100,20,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,32,65,0,0,0,0,0,4,4,2,3,0,0,3,2,0,10,-
12119000,,121100,121100,9.952647E-21,3.78146E-40,6E-45,10,6,99999,3000,0.1,0,0,12,0,0,0,9999,9999,9999,9,9,16,0,16672,999,0,0,100,20,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,32,65,0,0,0,0,0,4,4,2,3,0,0,3,2,0,10,-
12120000,,121200,121020,9.952657E-21,3.72744E-40,6E-45,12,6,8,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,16776,12,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,64,65,0,0,0,0,0,4,4,2,3,0,0,3,2,0,12,-
12200000,,122000,122000,0.011474647,3.76345E-40,1.836716E-39,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7695,5140,0,16840,1,2,35,8975,3.76345E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200001,,122000,122000,1.043613E-14,3.76345E-40,1.285703E-39,150,6,15,3013,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5165,5140,0,16840,1,2,40,6450,3.76345E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200002,,122000,122000,0.011474647,3.78146E-40,3.030577E-39,150,6,15,3013,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7687,5140,0,16840,1,2,20,10252,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200003,,122000,122000,0.011474647,3.76345E-40,2.295893E-39,150,6,15,3013,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7705,5140,0,16840,1,2,30,12835,3.76345E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200080,,122000,122000,0.011474647,3.76345E-40,6E-45,150,6,15,3013,0,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7705,5140,0,16840,1,2,30,12835,3.76345E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200100,,122000,122010,1.043613E-14,3.81747E-40,1.836716E-39,150,6,15,3006,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5140,7710,0,16840,1,2,35,6425,3.81747E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200200,,122000,122000,9.9526694E-21,3.78146E-40,1.836716E-39,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,5140,0,16840,1,2,35,5132,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200201,,122000,122000,1.043613E-14,3.76345E-40,1.285703E-39,150,6,15,3013,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5165,5140,0,16840,1,2,40,6450,3.76345E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200202,,122000,122000,1.2616507E+10,3.81747E-40,2.112222E-39,150,6,15,3013,0.1,0,0,22,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,10255,5140,0,16840,1,2,40,10260,3.81747E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12200203,,122000,122000,0.011474647,3.78146E-40,2.295893E-39,150,6,15,3013,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7705,5140,0,16840,1,2,30,12830,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12201280,,122000,122000,9.9526694E-21,3.78146E-40,6E-45,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,5140,0,16840,1,2,35,5132,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12202080,,122000,122000,9.9526694E-21,3.78146E-40,6E-45,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,5140,0,16840,1,2,35,5132,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12202081,,122000,122000,9.9526694E-21,3.78146E-40,6E-45,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,5140,0,16840,1,2,35,5132,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
12209000,,122000,122000,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,3,0,0,3,2,0,150,-
12209100,,122000,122010,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3006,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,3,0,0,3,2,0,150,-
12209200,,122000,122000,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3013,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,3,0,0,3,2,0,150,-
12400000,,124000,124000,9.9526694E-21,3.78146E-40,2.295893E-39,150,6,15,3002,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,16840,1,2,40,4626,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12400001,,124000,124000,9.9526694E-21,3.78146E-40,2.295893E-39,150,6,15,3002,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,16840,1,2,40,4626,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12409000,,124000,124000,9.9526694E-21,3.78146E-40,2.295893E-39,150,6,15,3002,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,16840,1,2,40,4626,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12500000,,125000,125000,9.952657E-21,3.83548E-40,1.836716E-39,150,6,15,3049,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3855,7710,0,16840,1,2,35,3855,3.83548E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12500001,,125000,125000,9.952649E-21,3.78146E-40,3.030577E-39,150,6,15,3049,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3855,5140,0,16840,1,2,25,3855,3.78146E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12500002,,125000,125000,9.952665E-21,3.83548E-40,1.285703E-39,150,6,15,3049,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3855,10280,0,16840,1,2,35,5140,3.83548E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12500010,,125000,125000,9.952657E-21,3.83548E-40,1.836716E-39,150,6,15,3049,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,1,01-00-00,3855,7710,0,16840,1,2,35,3855,3.83548E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
12500030,,125000,125000,9.952657E-21,3.83548E-40,1.836716E-39,150,6,15,3049,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3855,7710,0,16840,1,2,35,3855,3.83548E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
