#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id - atkBullet_Id - s32,sfxIdBullet - sfxIdBullet - s32,sfxIdHit - sfxIdHit - s32,sfxIdFlick - sfxIdFlick - s32,life - life - f32,dist - dist - f32,shootInterval - shootInterval - f32,gravityInRange - gravityInRange - f32,gravityOutRange - gravityOutRange - f32,homingStopRange - homingStopRange - f32,initVellocity - initVellocity - f32,accelInRange - accelInRange - f32,accelOutRange - accelOutRange - f32,maxVellocity - maxVellocity - f32,minVellocity - minVellocity - f32,accelTime - accelTime - f32,homingBeginDist - homingBeginDist - f32,hitRadius - hitRadius - f32,hitRadiusMax - hitRadiusMax - f32,spreadTime - spreadTime - f32,expDelay - expDelay - f32,homingOffsetRange - homingOffsetRange - f32,dmgHitRecordLifeTime - dmgHitRecordLifeTime - f32,externalForce - externalForce - f32,spEffectIdForShooter - spEffectIdForShooter - s32,autoSearchNpcThinkId - autoSearchNpcThinkId - s32,hitBulletId - hitBulletId - s32,spEffectId0 - spEffectId0 - s32,spEffectId1 - spEffectId1 - s32,spEffectId2 - spEffectId2 - s32,spEffectId3 - spEffectId3 - s32,spEffectId4 - spEffectId4 - s32,numShoot - numShoot - s16,homingAngle - homingAngle - s16,shootAngle - shootAngle - s16,shootAngleInterval - shootAngleInterval - s16,shootAngleXInterval - shootAngleXInterval - s16,damageDamp - damageDamp - u8,magicDamageDamp - magicDamageDamp - u8,fireDamageDamp - fireDamageDamp - u8,thunderDamageDamp - thunderDamageDamp - u8,staminaDamp - staminaDamp - u8,knockbackDamp - knockbackDamp - u8,shootAngleXZ - shootAngleXZ - u8,lockShootLimitAng - lockShootLimitAng - u8,isPenetrate - isPenetrate - u8,prevVellocityDirRate - prevVellocityDirRate - u8,atkAttribute - atkAttribute - u8,spAttribute - spAttribute - u8,Material_AttackType - Material_AttackType - u8,Material_AttackMaterial - Material_AttackMaterial - u8,Material_Size - Material_Size - u8,launchConditionType - launchConditionType - u8,FollowType0 - FollowType0 - u8,FollowType1 - FollowType1 - u8,FollowType2 - FollowType2 - u8,EmittePosType0 - EmittePosType0 - u8,EmittePosType1 - EmittePosType1 - u8,EmittePosType2 - EmittePosType2 - u8,IsAttackSfx - IsAttackSfx - u8,IsEndlessHit - IsEndlessHit - u8,IsPenetrateMap - IsPenetrateMap - u8,IsHitBothTeam - IsHitBothTeam - u8,IsUseShardHitList - IsUseShardHitList - u8,IsUseMultiDmyPolyIfPlace - IsUseMultiDmyPolyIfPlace - u8,attachEffectType0 - attachEffectType0 - u8,attachEffectType1 - attachEffectType1 - u8,IsHitForceMagic - IsHitForceMagic - u8,IsIgnoreSfxIfHitWater - IsIgnoreSfxIfHitWater - u8,IsIgnoreMoveStateIfHitWater - IsIgnoreMoveStateIfHitWater - u8,IsHitDarkForceMagic - IsHitDarkForceMagic - u8,IsInheritEffectToChild - IsInheritEffectToChild - u8,IsInheritSpeedToChild - IsInheritSpeedToChild - u8,IsLockModule - IsLockModule - u8,IsSearchForTarget - IsSearchForTarget - u8,IsEmittedBullet - IsEmittedBullet - u8,IsInheritLifeToChild - IsInheritLifeToChild - u8,darkDamageDamp - darkDamageDamp - u8,bulletHitType0 - bulletHitType0 - u8,bulletHitType1 - bulletHitType1 - u8,SpHomingYAngle - SpHomingYAngle - f32,rand_ShootAngleXZ - rand_ShootAngleXZ - f32,rand_ShootANgleY - rand_ShootANgleY - f32,bulletEmitter_bulletId - bulletEmitter_bulletId - s32,bulletEmitter_ShootInterval0 - bulletEmitter_ShootInterval0 - f32,bulletEmitter_InitInterval - bulletEmitter_InitInterval - f32,SpHomingYAngleForEnemy - SpHomingYAngleForEnemy - f32,bulletEmitter_ShootInterval1 - bulletEmitter_ShootInterval1 - f32,LaunchType - LaunchType - u8,LimitBulletParamId - LimitBulletParamId - u8,CounterHitType - CounterHitType - u8,IsPosHitBullet - IsPosHitBullet - u8,IsAttachAttackSfx - IsAttachAttackSfx - u8,IsSpCorrection0 - IsSpCorrection0 - u8,IsSpCorrection1 - IsSpCorrection1 - u8,IsPenetrateTarget - IsPenetrateTarget - u8,IsSpCorrection2 - IsSpCorrection2 - u8,IsDisableIntScale - IsDisableIntScale - u8,0xC3 - 0xC3 - u8,EmittePosRadius - EmittePosRadius - f32,hitObjectId - hitObjectId - s32,subLife - subLife - f32,subHomingAngle - subHomingAngle - s16,pad1 - pad1 - dummy8,lockShootCorrectionAng - lockShootCorrectionAng - f32,pad2 - pad2 - dummy8
700503,,0,304411,-1,-1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,700504,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700504,,7005104,304411,304414,304415,0.5,5,0,0,5,0,160,0,-40,160,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700510,,7005110,304411,304412,304413,0.5,5,0,0,5,0,160,0,-40,160,0,0,0,0.1,-1,0,0,0,0,0,0,0,700511,104012,104013,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700511,,0,304411,-1,-1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,700512,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700512,,7005112,304411,304412,304413,0.5,5,0,0,5,0,160,0,-40,160,0,0,0,0.2,-1,0,0,0,0,0,0,0,700513,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700513,,0,304411,-1,-1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,700514,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700514,,7005114,304411,304414,304415,0.5,5,0,0,5,0,160,0,-40,160,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700550,,7005150,304401,304402,304403,0.5,5,0,0,5,0,160,0,-40,160,0,0,0,0.1,-1,0,0,0,0,0,0,0,-1,104012,104013,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
700560,,7005160,304401,304402,304403,0.5,5,0,0,5,0,160,0,-40,160,0,0,0,0.1,-1,0,0,0,0,0,0,0,-1,104012,104013,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,2304,-,NaN,-
710000,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710001,-1,-1,-1,-1,-1,8,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710001,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710001,,7100100,-1,-1,-1,0.05,0,0,0,0,0,45,0,0,45,0,0,0,0.1,-1,0,0,0,0,0,0,0,710002,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710002,,7100100,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,710003,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0.5,1030,-,NaN,-
710003,,7100103,300071,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,230110,-1,107100,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,2566,-,NaN,-
710010,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710011,-1,-1,-1,-1,-1,8,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710011,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710011,,7100100,-1,-1,-1,0.05,0,0,0,0,0,45,0,0,45,0,0,0,0.1,-1,0,0,0,0,0,0,0,710012,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710012,,7100100,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,710013,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0.5,1030,-,NaN,-
710013,,7100104,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,-1,230111,104030,107100,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,2566,-,NaN,-
710020,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710002,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710002,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710030,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710012,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710012,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710050,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710001,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710001,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710060,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710011,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710011,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710200,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710201,-1,-1,-1,-1,-1,8,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710201,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710201,,7100100,-1,-1,-1,0.05,0,0,0,0,0,45,0,0,45,0,0,0,0.1,-1,0,0,0,0,0,0,0,710202,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710202,,7100100,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,710203,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0.5,1030,-,NaN,-
710203,,7100103,300075,-1,-1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,230110,-1,107100,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,2566,-,NaN,-
710210,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710211,-1,-1,-1,-1,-1,8,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710211,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710211,,7100100,-1,-1,-1,0.05,0,0,0,0,0,45,0,0,45,0,0,0,0.1,-1,0,0,0,0,0,0,0,710212,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710212,,7100100,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,710213,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0.5,1030,-,NaN,-
710213,,7100104,-1,-1,-1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,-1,230111,104030,107100,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,2566,-,NaN,-
710220,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710202,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710202,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710230,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710212,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710212,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710250,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710201,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710201,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710260,,7100101,-1,-1,-1,0.15,0,0,0,0,0,20,0,0,20,0,0,0,0.1,-1,0,0,0,0,0,0,0,710211,-1,-1,-1,-1,-1,3,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710211,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710300,,7100101,-1,-1,-1,0.15,0,0,0,0,0,30,0,0,30,0,0,0,0.1,-1,0,0,0,0,0,0,0,710301,-1,-1,-1,-1,-1,8,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710301,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710301,,7100100,-1,-1,-1,0.05,0,0,0,0,0,45,0,0,45,0,0,0,0.1,-1,0,0,0,0,0,0,0,710302,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710302,,7100100,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,710303,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0.5,1030,-,NaN,-
710303,,7100103,304020,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,-1,230110,9800,107100,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,2566,-,NaN,-
710310,,7100101,-1,-1,-1,0.15,0,0,0,0,0,30,0,0,30,0,0,0,0.1,-1,0,0,0,0,0,0,0,710311,-1,-1,-1,-1,-1,8,0,-45,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710311,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710311,,7100100,-1,-1,-1,0.05,0,0,0,0,0,45,0,0,45,0,0,0,0.1,-1,0,0,0,0,0,0,0,710312,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710312,,7100100,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,710313,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0.5,1030,-,NaN,-
710313,,7100104,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,-1,230111,104030,107100,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,2566,-,NaN,-
710320,,7100101,-1,-1,-1,0.15,0,0,0,0,0,30,0,0,30,0,0,0,0.1,-1,0,0,0,0,0,0,0,710302,-1,-1,-1,-1,-1,3,0,-22,22,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710302,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710330,,7100101,-1,-1,-1,0.15,0,0,0,0,0,30,0,0,30,0,0,0,0.1,-1,0,0,0,0,0,0,0,710312,-1,-1,-1,-1,-1,3,0,-22,22,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710312,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710350,,7100101,-1,-1,-1,0.15,0,0,0,0,0,30,0,0,30,0,0,0,0.1,-1,0,0,0,0,0,0,0,710301,-1,-1,-1,-1,-1,3,0,-22,22,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710301,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
710360,,7100101,-1,-1,-1,0.15,0,0,0,0,0,30,0,0,30,0,0,0,0.1,-1,0,0,0,0,0,0,0,710311,-1,-1,-1,-1,-1,3,0,-22,22,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710311,0.1,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
720000,,7200100,-1,-1,-1,0.1,0,0,0,0,0,2,0,0,2,0,0,0,0.8,-1,0,0,0,1,0,0,0,720001,9109,104015,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
720001,,7200101,-1,-1,-1,0.9,0,0,0,0,0,2,0,0,2,0,0,0,1,1.6,0.6,0,0,0.6,0,0,0,-1,9109,104015,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
720010,,7200110,-1,-1,-1,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.8,-1,0,0,0,0,0,0,0,-1,9105,104015,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
